area,bedrooms,bathrooms,location,house_age,parking,price,district,land_size,town
3800,5,4,Colombo,29,2,29500000.0,Colombo,6.5,Homagama
2650,4,4,Colombo,6,2,55000000.0,Colombo,8.5,Dehiwala
2450,4,3,Colombo,8,2,170000000.0,Colombo,11.5,Talawatugoda
2072,3,2,Colombo,25,2,28000000.0,Colombo,17.5,Wellampitiya
1900,3,2,Colombo,5,2,29100000.0,Colombo,13.0,Nugegoda
3500,4,2,Kalutara,7,2,22000000.0,Kalutara,10.61,Panadura
3500,6,6,Gampaha,29,3,48000000.0,Gampaha,18.0,Katunayake
2000,5,3,Kandy,19,2,25000000.0,Kandy,9.5,Katugastota
4500,4,5,Gampaha,2,2,47000000.0,Gampaha,14.7,Negombo
5000,4,4,Colombo,38,2,69000000.0,Colombo,15.21,Boralesgamuwa
1070,3,2,Colombo,32,2,14200000.0,Colombo,7.6,Malabe
2500,4,3,Colombo,37,2,23500000.0,Colombo,6.0,Malabe
1400,3,2,Colombo,20,2,18500000.0,Colombo,7.9,Malabe
4800,4,3,Colombo,34,2,45000000.0,Colombo,10.0,Malabe
3880,4,3,Colombo,39,2,44000000.0,Colombo,10.5,Maharagama
4300,5,2,Colombo,33,2,55000000.0,Colombo,12.0,Malabe
1600,4,2,Colombo,35,2,15800000.0,Colombo,10.0,Kottawa
1190,3,2,Colombo,17,2,16500000.0,Colombo,10.5,Malabe
2500,4,2,Colombo,50,2,35000000.0,Colombo,10.9,Kotte
2354,4,2,Colombo,42,2,40000000.0,Colombo,6.0,Nugegoda
2200,5,4,Colombo,24,2,27500000.0,Colombo,12.4,Malabe
3600,4,4,Colombo,40,2,30500000.0,Colombo,8.0,Piliyandala
3600,4,3,Colombo,47,2,36000000.0,Colombo,7.8,Malabe
3200,4,4,Colombo,16,2,35000000.0,Colombo,11.2,Boralesgamuwa
2500,6,2,Colombo,9,3,28000000.0,Colombo,10.0,Malabe
4500,4,4,Colombo,25,2,100000000.0,Colombo,10.0,Battaramulla
2400,4,3,Colombo,23,2,26000000.0,Colombo,10.5,Malabe
4500,4,4,Colombo,28,2,100000000.0,Colombo,10.0,Rajagiriya
2100,3,3,Colombo,4,2,25500000.0,Colombo,10.0,Malabe
3150,4,3,Gampaha,16,2,26500000.0,Gampaha,10.5,Negombo
1350,3,1,Gampaha,17,2,23500000.0,Gampaha,29.0,Negombo
4000,4,4,Colombo,4,2,100000000.0,Colombo,10.0,Kotte
3500,5,6,Colombo,45,2,50000000.0,Colombo,15.0,Maharagama
9200,5,5,Colombo,49,2,200000000.0,Colombo,30.7,Nugegoda
2700,4,4,Colombo,46,2,40000000.0,Colombo,7.0,Maharagama
1850,3,2,Colombo,1,2,17500000.0,Colombo,6.5,Kottawa
5800,4,4,Colombo,7,2,45000000.0,Colombo,20.0,Homagama
2450,4,3,Colombo,2,2,27000000.0,Colombo,6.0,Boralesgamuwa
4000,4,3,Colombo,12,2,30500000.0,Colombo,13.5,Homagama
3000,7,3,Colombo,17,4,32000000.0,Colombo,16.0,Homagama
3700,6,6,Colombo,10,3,110000000.0,Colombo,5.5,Colombo 5
1400,3,1,Colombo,25,2,12500000.0,Colombo,20.0,Boralesgamuwa
9500,8,7,Colombo,20,4,180000000.0,Colombo,24.0,Battaramulla
3600,5,4,Colombo,17,2,28000000.0,Colombo,10.0,Homagama
1300,6,2,Colombo,9,3,25000000.0,Colombo,7.5,Mount Lavinia
3500,6,4,Colombo,19,3,48000000.0,Colombo,8.5,Boralesgamuwa
2800,4,4,Colombo,13,2,42500000.0,Colombo,10.0,Boralesgamuwa
5500,5,5,Colombo,46,2,65000000.0,Colombo,10.5,Boralesgamuwa
2800,3,2,Colombo,43,2,33000000.0,Colombo,7.5,Boralesgamuwa
3854,5,4,Colombo,4,2,49000000.0,Colombo,15.0,Boralesgamuwa
2668,3,2,Colombo,16,2,43500000.0,Colombo,9.82,Malabe
2600,1,1,Colombo,8,1,22500000.0,Colombo,7.05,Talawatugoda
3888,4,2,Gampaha,44,2,42000000.0,Gampaha,15.5,Kelaniya
3150,4,3,Gampaha,1,2,26500000.0,Gampaha,10.5,Negombo
3000,5,4,Colombo,10,2,56000000.0,Colombo,10.2,Rajagiriya
2500,4,3,Gampaha,49,2,29500000.0,Gampaha,20.0,Negombo
2100,5,2,Gampaha,4,2,11000000.0,Gampaha,10.0,Negombo
1600,3,2,Gampaha,50,2,20500000.0,Gampaha,10.0,Negombo
3500,4,3,Gampaha,10,2,29500000.0,Gampaha,20.0,Negombo
9000,6,6,Colombo,10,3,200000000.0,Colombo,20.0,Kotte
2100,3,2,Gampaha,39,2,25000000.0,Gampaha,9.0,Negombo
2500,3,4,Colombo,6,2,35000000.0,Colombo,8.0,Kotte
2500,3,3,Colombo,41,2,36500000.0,Colombo,6.0,Dehiwala
2000,4,3,Colombo,14,2,46500000.0,Colombo,10.0,Boralesgamuwa
2800,5,4,Colombo,7,2,28500000.0,Colombo,10.0,Homagama
1540,3,2,Colombo,3,2,12500000.0,Colombo,10.0,Homagama
3500,4,1,Galle,9,2,9500000.0,Galle,30.0,Elpitiya
3700,4,3,Gampaha,32,2,29500000.0,Gampaha,13.5,Kelaniya
1480,3,2,Colombo,21,2,16800000.0,Colombo,6.5,Pannipitiya
2780,4,3,Colombo,44,2,29500000.0,Colombo,9.0,Pannipitiya
2000,4,3,Kandy,10,2,15000000.0,Kandy,14.0,Gampola
1200,3,2,Gampaha,29,2,16500000.0,Gampaha,33.0,Kadawatha
1480,3,2,Colombo,9,2,16800000.0,Colombo,6.5,Kottawa
1500,2,1,Anuradhapura,16,1,9500000.0,Anuradhapura,18.0,Anuradhapura City
4500,5,5,Colombo,45,2,115000000.0,Colombo,22.0,Battaramulla
2350,4,2,Kalutara,31,2,14000000.0,Kalutara,124.0,Horana
3000,4,3,Colombo,43,2,42000000.0,Colombo,10.0,Talawatugoda
1755,3,1,Kurunegala,23,2,8500000.0,Kurunegala,35.0,Alawwa
1200,4,2,Colombo,20,2,31000000.0,Colombo,14.4,Boralesgamuwa
1200,3,1,Gampaha,38,2,12500000.0,Gampaha,5.6,Wattala
1350,3,2,Colombo,13,2,14500000.0,Colombo,10.0,Malabe
3150,2,1,Gampaha,1,1,15000000.0,Gampaha,10.5,Negombo
2000,4,4,Colombo,16,2,23500000.0,Colombo,6.0,Malabe
1700,2,1,Colombo,8,1,7500000.0,Colombo,4.0,Moratuwa
3300,4,3,Colombo,40,2,48900000.0,Colombo,7.5,Talawatugoda
3000,5,3,Colombo,3,2,120000000.0,Colombo,22.0,Nawala
2000,3,3,Gampaha,14,2,28500000.0,Gampaha,10.0,Negombo
3000,4,3,Colombo,47,2,42000000.0,Colombo,10.0,Battaramulla
3056,3,2,Colombo,13,2,60500000.0,Colombo,15.0,Moratuwa
2500,4,3,Gampaha,14,2,29500000.0,Gampaha,20.0,Negombo
1300,2,1,Colombo,5,1,54000000.0,Colombo,25.0,Kotte
1200,3,2,Gampaha,19,2,7300000.0,Gampaha,15.0,Ragama
4800,5,3,Kalutara,9,2,7500000.0,Kalutara,11.4,Horana
3800,4,3,Colombo,47,2,40000000.0,Colombo,11.0,Talawatugoda
2847,4,3,Gampaha,3,2,35000000.0,Gampaha,10.0,Negombo
2500,5,3,Colombo,50,2,17500000.0,Colombo,10.0,Athurugiriya
3000,4,3,Colombo,22,2,42500000.0,Colombo,10.0,Talawatugoda
2800,4,4,Colombo,33,2,28000000.0,Colombo,10.0,Athurugiriya
2600,4,3,Colombo,7,2,19000000.0,Colombo,18.2,Athurugiriya
1500,3,2,Kalutara,16,2,6500000.0,Kalutara,5.0,Panadura
2000,4,2,Colombo,41,2,16000000.0,Colombo,17.0,Godagama
1000,1,2,Colombo,15,1,13000000.0,Colombo,12.0,Godagama
4000,4,3,Colombo,46,2,15500000.0,Colombo,24.0,Kottawa
3500,5,2,Colombo,3,2,29000000.0,Colombo,9.41,Dehiwala
4500,4,5,Gampaha,10,2,47000000.0,Gampaha,14.7,Negombo
3150,4,3,Gampaha,1,2,26500000.0,Gampaha,10.5,Negombo
11000,4,4,Colombo,11,2,120000000.0,Colombo,19.0,Battaramulla
1850,3,2,Colombo,50,2,23500000.0,Colombo,11.0,Talawatugoda
2454,4,3,Gampaha,6,2,32000000.0,Gampaha,10.0,Negombo
2000,3,3,Colombo,5,2,20500000.0,Colombo,6.5,Athurugiriya
950,3,2,Colombo,10,2,18500000.0,Colombo,3.0,Athurugiriya
2067,5,2,Colombo,8,2,22000000.0,Colombo,6.0,Athurugiriya
1500,3,2,Kandy,23,2,11000000.0,Kandy,12.8,Kundasale
2650,3,1,Colombo,21,2,40500000.0,Colombo,10.5,Kolonnawa
1400,3,3,Colombo,21,2,18500000.0,Colombo,11.0,Kesbewa
4200,4,4,Colombo,2,2,49500000.0,Colombo,10.0,Talawatugoda
2200,4,3,Colombo,49,2,26000000.0,Colombo,7.0,Piliyandala
2200,4,3,Colombo,24,2,26500000.0,Colombo,6.5,Malabe
990,2,1,Colombo,1,1,9500000.0,Colombo,6.0,Rajagiriya
2600,4,4,Colombo,41,2,55000000.0,Colombo,8.5,Dehiwala
2600,4,4,Colombo,29,2,23000000.0,Colombo,7.0,Malabe
2450,2,1,Gampaha,45,1,14000000.0,Gampaha,16.25,Gampaha City
2800,4,4,Colombo,37,2,27500000.0,Colombo,11.5,Malabe
3850,7,4,Colombo,4,4,27000000.0,Colombo,10.0,Malabe
1325,3,1,Gampaha,3,2,9900000.0,Gampaha,10.0,Negombo
3000,3,1,Kurunegala,5,2,9500000.0,Kurunegala,51.0,Kurunegala City
1800,4,1,Colombo,20,2,18700000.0,Colombo,18.7,Piliyandala
1800,2,2,Colombo,27,1,16000000.0,Colombo,7.0,Malabe
3500,4,4,Colombo,42,2,44000000.0,Colombo,7.7,Talawatugoda
3200,4,3,Colombo,10,2,36000000.0,Colombo,10.0,Malabe
1500,3,2,Colombo,20,2,15000000.0,Colombo,7.5,Kesbewa
2600,4,4,Colombo,46,2,29000000.0,Colombo,10.5,Athurugiriya
2000,2,2,Gampaha,4,1,7800000.0,Gampaha,15.0,Gampaha City
4000,6,3,Colombo,5,3,36000000.0,Colombo,15.0,Kottawa
3150,4,3,Gampaha,23,2,26500000.0,Gampaha,10.5,Negombo
2500,4,4,Colombo,24,2,21500000.0,Colombo,12.0,Piliyandala
3150,4,3,Gampaha,5,2,26500000.0,Gampaha,10.5,Negombo
1800,5,2,Colombo,15,2,8500000.0,Colombo,17.0,Homagama
1200,2,2,Colombo,45,1,8500000.0,Colombo,7.0,Piliyandala
1600,5,5,Anuradhapura,1,2,4500000.0,Anuradhapura,11.0,Anuradhapura City
2000,2,1,Kandy,8,1,8300888.0,Kandy,10.0,Kandy City
2500,5,2,Nuwara Eliya,6,2,150000888.0,Nuwara Eliya,60.0,Nuwara Eliya City
2810,4,3,Colombo,13,2,36000000.0,Colombo,8.0,Athurugiriya
3000,4,4,Colombo,5,2,25500000.0,Colombo,7.5,Piliyandala
1500,3,2,Colombo,42,2,12000000.0,Colombo,4.0,Boralesgamuwa
2500,5,2,Colombo,37,2,325000000.0,Colombo,18.0,Boralesgamuwa
2480,4,2,Gampaha,39,2,20500000.0,Gampaha,30.0,Gampaha City
2100,5,2,Gampaha,4,2,11000000.0,Gampaha,10.0,Negombo
2300,4,3,Gampaha,10,2,31500000.0,Gampaha,10.0,Kandana
2500,4,4,Colombo,40,2,25500000.0,Colombo,6.2,Piliyandala
1200,3,3,Colombo,49,2,13000000.0,Colombo,6.0,Piliyandala
1250,3,1,Colombo,5,2,9500000.0,Colombo,13.2,Piliyandala
1200,3,2,Colombo,50,2,12800000.0,Colombo,6.5,Piliyandala
1950,3,3,Colombo,40,2,18500000.0,Colombo,9.0,Athurugiriya
7200,6,4,Colombo,40,3,69000000.0,Colombo,20.0,Maharagama
1000,2,1,Galle,22,1,3600000.0,Galle,9.06,Galle City
1200,3,2,Colombo,9,2,14500000.0,Colombo,6.0,Athurugiriya
1500,3,2,Colombo,16,2,16500000.0,Colombo,7.5,Athurugiriya
5284,4,3,Gampaha,36,2,27500000.0,Gampaha,15.0,Gampaha City
3300,4,3,Colombo,49,2,42500000.0,Colombo,11.0,Talawatugoda
2100,5,3,Colombo,29,2,48000000.0,Colombo,11.7,Kotte
3000,5,2,Gampaha,13,2,30000000.0,Gampaha,22.0,Wattala
1350,3,2,Colombo,40,2,14500000.0,Colombo,10.0,Athurugiriya
2000,5,3,Colombo,1,2,9500000.0,Colombo,17.0,Homagama
1350,3,2,Colombo,8,2,14500000.0,Colombo,10.0,Malabe
1600,3,2,Gampaha,43,2,20000000.0,Gampaha,16.0,Kadawatha
4000,6,3,Colombo,2,3,48000000.0,Colombo,14.6,Ratmalana
1750,3,1,Colombo,38,2,16000000.0,Colombo,14.0,Boralesgamuwa
3000,4,3,Colombo,10,2,110000000.0,Colombo,50.2,Talawatugoda
2805,3,2,Gampaha,22,2,27500000.0,Gampaha,13.0,Kadawatha
3000,4,3,Colombo,20,2,42000000.0,Colombo,10.0,Talawatugoda
2000,4,2,Colombo,4,2,55000000.0,Colombo,53.2,Rajagiriya
4000,4,4,Colombo,44,2,110000000.0,Colombo,50.17,Talawatugoda
3500,5,5,Colombo,22,2,21000000.0,Colombo,15.0,Homagama
3500,5,4,Colombo,28,2,50000000.0,Colombo,11.6,Maharagama
2049,2,1,Colombo,46,1,35000000.0,Colombo,13.5,Talawatugoda
2500,5,3,Colombo,48,2,17500000.0,Colombo,10.0,Kottawa
1800,4,4,Colombo,49,2,17500000.0,Colombo,7.5,Kottawa
1600,3,3,Colombo,6,2,20000000.0,Colombo,8.0,Kottawa
2600,5,4,Gampaha,1,2,45000000.0,Gampaha,30.0,Negombo
2400,4,1,Gampaha,6,2,9800000.0,Gampaha,10.0,Seeduwa
3142,5,4,Colombo,43,2,40000000.0,Colombo,10.0,Piliyandala
2400,4,2,Colombo,20,2,38000000.0,Colombo,10.0,Kottawa
1300,3,2,Colombo,50,2,5500000.0,Colombo,8.5,Piliyandala
3300,4,4,Colombo,41,2,44000000.0,Colombo,7.7,Talawatugoda
2415,4,4,Colombo,47,2,21500000.0,Colombo,9.0,Piliyandala
1100,3,1,Gampaha,9,2,9600000.0,Gampaha,10.0,Delgoda
2200,5,2,Colombo,22,2,41000000.0,Colombo,6.09,Dehiwala
3200,4,3,Colombo,43,2,30500000.0,Colombo,7.5,Piliyandala
3000,5,4,Colombo,8,2,40000000.0,Colombo,10.0,Piliyandala
2600,4,4,Colombo,5,2,34000000.0,Colombo,9.0,Maharagama
4800,5,5,Colombo,42,2,60000000.0,Colombo,21.0,Maharagama
3500,4,3,Gampaha,18,2,26500000.0,Gampaha,10.0,Negombo
2900,4,4,Colombo,44,2,36000000.0,Colombo,8.5,Piliyandala
1500,3,2,Colombo,46,2,5700000.0,Colombo,8.5,Piliyandala
2700,6,2,Colombo,5,3,37500000.0,Colombo,15.0,Kolonnawa
2600,4,4,Colombo,2,2,29000000.0,Colombo,10.0,Malabe
2800,4,4,Colombo,4,2,28000000.0,Colombo,10.0,Malabe
4080,4,4,Kandy,41,2,54000000.0,Kandy,65.0,Peradeniya
1800,3,2,Colombo,19,2,11200000.0,Colombo,8.0,Athurugiriya
1600,4,1,Kandy,22,2,5000000.0,Kandy,25.5,Gampola
2540,3,2,Gampaha,7,2,17000000.0,Gampaha,50.0,Ganemulla
1201,3,2,Gampaha,1,2,35000000.0,Gampaha,10.2,Wattala
1930,3,2,Gampaha,40,2,17000000.0,Gampaha,7.0,Negombo
2500,4,3,Colombo,18,2,26000000.0,Colombo,8.5,Piliyandala
2500,4,3,Gampaha,22,2,19800000.0,Gampaha,10.0,Seeduwa
3000,4,3,Gampaha,4,2,25000000.0,Gampaha,10.0,Negombo
2500,5,4,Colombo,26,2,28500000.0,Colombo,7.7,Piliyandala
3000,4,3,Colombo,6,2,115000000.0,Colombo,50.2,Talawatugoda
3500,5,4,Colombo,9,2,40000000.0,Colombo,11.0,Talawatugoda
3850,4,4,Colombo,16,2,33500000.0,Colombo,10.0,Piliyandala
1200,4,2,Kandy,19,2,7500000.0,Kandy,13.5,Kandy City
1500,3,3,Colombo,34,2,18500000.0,Colombo,7.5,Malabe
1900,3,2,Colombo,6,2,19000000.0,Colombo,11.4,Malabe
1250,3,2,Colombo,14,2,16500000.0,Colombo,7.5,Malabe
2200,4,3,Colombo,31,2,22500000.0,Colombo,6.3,Malabe
2005,4,4,Colombo,41,2,20500000.0,Colombo,6.0,Malabe
2000,5,3,Gampaha,16,2,47500000.0,Gampaha,30.0,Gampaha City
1800,4,3,Colombo,43,2,13800000.0,Colombo,10.0,Homagama
2100,4,4,Gampaha,19,2,31500000.0,Gampaha,13.2,Negombo
1520,3,3,Colombo,13,2,19700000.0,Colombo,8.0,Kottawa
3000,4,3,Colombo,12,2,42000000.0,Colombo,10.0,Talawatugoda
3800,4,3,Colombo,8,2,45000000.0,Colombo,11.0,Talawatugoda
3300,3,2,Colombo,18,2,40000000.0,Colombo,7.0,Talawatugoda
2400,3,3,Colombo,8,2,17500000.0,Colombo,7.5,Malabe
2640,4,4,Colombo,22,2,23500000.0,Colombo,7.0,Piliyandala
3500,4,3,Gampaha,40,2,29500000.0,Gampaha,20.0,Negombo
2400,4,3,Colombo,22,2,24800000.0,Colombo,6.0,Piliyandala
2550,4,3,Colombo,23,2,25500000.0,Colombo,7.5,Piliyandala
3000,4,4,Colombo,13,2,28500000.0,Colombo,15.0,Piliyandala
2400,4,3,Colombo,46,2,23500000.0,Colombo,7.0,Piliyandala
3250,5,3,Colombo,43,2,23500000.0,Colombo,7.0,Piliyandala
2000,4,3,Colombo,19,2,17500000.0,Colombo,6.5,Piliyandala
2500,4,5,Colombo,43,2,25500000.0,Colombo,7.0,Piliyandala
3300,3,2,Colombo,21,2,40000000.0,Colombo,7.0,Talawatugoda
4200,4,4,Colombo,5,2,49500000.0,Colombo,10.0,Talawatugoda
3000,4,3,Colombo,20,2,110000000.0,Colombo,50.0,Talawatugoda
3800,5,4,Colombo,38,2,47500000.0,Colombo,14.8,Talawatugoda
3800,5,4,Colombo,17,2,45000000.0,Colombo,11.0,Talawatugoda
4000,4,4,Colombo,31,2,60000000.0,Colombo,15.0,Talawatugoda
4000,4,4,Colombo,44,2,110000000.0,Colombo,50.17,Talawatugoda
2800,4,3,Colombo,45,2,26500000.0,Colombo,6.5,Malabe
2700,5,3,Colombo,14,2,45000000.0,Colombo,9.7,Talawatugoda
3200,4,4,Colombo,43,2,36000000.0,Colombo,10.0,Malabe
4000,5,4,Colombo,22,2,65000000.0,Colombo,12.5,Malabe
3500,4,4,Colombo,48,2,60000000.0,Colombo,13.0,Kotte
3500,4,3,Colombo,19,2,42500000.0,Colombo,11.0,Talawatugoda
3300,3,2,Colombo,5,2,40000000.0,Colombo,7.0,Talawatugoda
3800,4,3,Colombo,22,2,45000000.0,Colombo,11.0,Talawatugoda
3000,4,3,Colombo,6,2,42000000.0,Colombo,10.0,Talawatugoda
3500,4,4,Colombo,4,2,55000000.0,Colombo,10.0,Talawatugoda
2500,4,3,Gampaha,5,2,29500000.0,Gampaha,20.0,Negombo
3150,4,3,Gampaha,1,2,26500000.0,Gampaha,10.5,Negombo
2000,4,3,Colombo,45,2,19500000.0,Colombo,11.5,Malabe
1800,3,2,Colombo,18,2,165000000.0,Colombo,7.0,Malabe
1350,3,3,Colombo,8,2,12500000.0,Colombo,6.0,Kottawa
2000,3,3,Colombo,3,2,18500000.0,Colombo,9.0,Athurugiriya
1574,3,3,Colombo,4,2,14000000.0,Colombo,10.0,Piliyandala
1562,3,3,Colombo,5,2,14000000.0,Colombo,8.0,Piliyandala
2978,4,4,Colombo,48,2,24800000.0,Colombo,6.0,Piliyandala
2893,4,5,Colombo,1,2,25500000.0,Colombo,7.5,Piliyandala
2896,4,4,Colombo,18,2,23500000.0,Colombo,14.0,Piliyandala
4400,6,4,Colombo,1,3,52500000.0,Colombo,8.0,Colombo 5
2000,3,2,Colombo,32,2,32000000.0,Colombo,3.14,Colombo 6
5300,5,5,Gampaha,26,2,55000000.0,Gampaha,13.0,Seeduwa
1500,4,1,Kalutara,17,2,29000000.0,Kalutara,20.0,Kalutara City
3800,5,4,Colombo,48,2,47500000.0,Colombo,14.8,Talawatugoda
1500,2,1,Puttalam,9,1,4950000.0,Puttalam,40.0,Chilaw
1200,2,1,Gampaha,8,1,12000000.0,Gampaha,18.3,Ganemulla
4000,6,4,Kurunegala,48,3,45000000.0,Kurunegala,17.0,Kurunegala City
2500,5,3,Colombo,23,2,34000000.0,Colombo,8.15,Nugegoda
2500,3,1,Gampaha,41,2,257500000.0,Gampaha,13.0,Wattala
2000,3,3,Colombo,24,2,23500000.0,Colombo,7.0,Kottawa
4200,4,4,Colombo,45,2,49500000.0,Colombo,10.0,Pannipitiya
1500,3,2,Colombo,3,2,13000000.0,Colombo,9.0,Kottawa
7000,8,5,Colombo,40,4,100000000.0,Colombo,17.0,Kotte
1580,5,2,Colombo,43,2,8500000.0,Colombo,17.0,Homagama
2000,5,3,Kalutara,8,2,27500000.0,Kalutara,17.5,Kalutara City
2800,4,4,Colombo,24,2,36000000.0,Colombo,8.0,Malabe
3000,4,3,Colombo,40,2,110000000.0,Colombo,50.2,Talawatugoda
2500,4,4,Colombo,32,2,24800000.0,Colombo,6.0,Piliyandala
2400,4,4,Colombo,46,2,24800000.0,Colombo,6.0,Piliyandala
2500,4,3,Colombo,22,2,25500000.0,Colombo,6.5,Piliyandala
3800,6,4,Colombo,44,3,300000000.0,Colombo,19.5,Colombo 7
3900,4,4,Colombo,22,2,49500000.0,Colombo,10.0,Talawatugoda
3800,7,6,Colombo,8,4,82500000.0,Colombo,16.0,Battaramulla
2500,3,2,Colombo,24,2,18250000.0,Colombo,12.0,Wellampitiya
3500,5,3,Colombo,44,2,42000000.0,Colombo,6.5,Nugegoda
3000,4,4,Colombo,33,2,33000000.0,Colombo,12.25,Battaramulla
3500,4,3,Gampaha,30,2,29500000.0,Gampaha,20.0,Negombo
2400,4,3,Colombo,41,2,90000000.0,Colombo,36.0,Talawatugoda
2750,4,4,Colombo,44,2,55000000.0,Colombo,8.55,Dehiwala
3500,5,4,Colombo,1,2,37000000.0,Colombo,12.5,Nugegoda
2000,3,2,Colombo,9,2,32000000.0,Colombo,13.0,Maharagama
4000,3,3,Kandy,28,2,55000000.0,Kandy,76.0,Kandy City
2000,3,2,Colombo,6,2,32000000.0,Colombo,13.0,Maharagama
1633,6,3,Matara,46,3,70000000.0,Matara,24.0,Matara City
3500,4,3,Gampaha,6,2,26500000.0,Gampaha,10.0,Negombo
2750,4,2,Gampaha,5,2,13000000.0,Gampaha,11.0,Negombo
3150,4,3,Gampaha,8,2,26500000.0,Gampaha,10.5,Negombo
1750,2,1,Colombo,5,1,13000000.0,Colombo,6.0,Pannipitiya
1900,3,2,Colombo,36,2,12000000.0,Colombo,9.5,Maharagama
3150,2,1,Gampaha,20,1,15000000.0,Gampaha,10.5,Negombo
3300,6,4,Colombo,48,3,44000000.0,Colombo,10.0,Maharagama
1560,3,3,Colombo,13,2,25000000.0,Colombo,5.73,Colombo 15
3300,6,4,Colombo,15,3,44000000.0,Colombo,10.0,Maharagama
2000,5,2,Colombo,7,2,8500000.0,Colombo,17.0,Homagama
4470,4,4,Gampaha,6,2,25000000.0,Gampaha,10.5,Negombo
5000,7,5,Colombo,49,4,120000000.0,Colombo,10.0,Colombo 5
3150,4,3,Gampaha,9,2,26500000.0,Gampaha,10.5,Negombo
2100,5,2,Gampaha,15,2,11000000.0,Gampaha,10.0,Negombo
2546,4,4,Colombo,18,2,25500000.0,Colombo,6.2,Boralesgamuwa
3842,3,2,Gampaha,45,2,42000000.0,Gampaha,10.0,Kadawatha
5445,3,1,Gampaha,9,2,20000000.0,Gampaha,20.0,Negombo
1500,5,2,Ratnapura,20,2,12000000.0,Ratnapura,10.0,Balangoda
1200,3,1,Kandy,4,2,7000000.0,Kandy,10.5,Nawalapitiya
650,3,1,Gampaha,42,2,6500000.0,Gampaha,3.75,Kelaniya
1600,3,2,Gampaha,33,2,20500000.0,Gampaha,10.0,Negombo
3500,4,3,Gampaha,31,2,29500000.0,Gampaha,20.0,Negombo
1400,3,2,Gampaha,36,2,9900000.0,Gampaha,10.0,Negombo
3500,4,3,Gampaha,14,2,29500000.0,Gampaha,20.0,Negombo
2900,3,3,Kandy,14,2,82500000.0,Kandy,33.0,Kandy City
1480,3,2,Colombo,32,2,16800000.0,Colombo,6.5,Pannipitiya
3600,5,4,Kalutara,1,2,47500000.0,Kalutara,15.0,Panadura
2900,4,4,Colombo,10,2,36000000.0,Colombo,8.5,Piliyandala
4500,4,5,Gampaha,25,2,47000000.0,Gampaha,14.7,Negombo
3166,4,4,Colombo,4,2,25500000.0,Colombo,7.5,Piliyandala
5054,8,5,Colombo,38,4,42500000.0,Colombo,13.2,Dehiwala
1510,3,2,Colombo,14,2,14000000.0,Colombo,10.0,Piliyandala
1380,3,3,Gampaha,30,2,17500000.0,Gampaha,9.0,Ja-Ela
1150,2,2,Colombo,14,1,7200000.0,Colombo,7.0,Godagama
3150,4,3,Gampaha,17,2,26500000.0,Gampaha,10.5,Negombo
3000,4,3,Colombo,43,2,115000000.0,Colombo,50.2,Talawatugoda
6500,5,4,Colombo,36,2,100000000.0,Colombo,20.0,Battaramulla
5000,5,4,Colombo,9,2,65000000.0,Colombo,21.0,Malabe
1300,3,1,Colombo,4,2,11500000.0,Colombo,10.2,Kaduwela
1300,3,2,Colombo,3,2,12000000.0,Colombo,12.0,Homagama
900,3,2,Colombo,46,2,10000000.0,Colombo,6.3,Piliyandala
2500,4,2,Colombo,12,2,21000000.0,Colombo,5.0,Boralesgamuwa
3000,4,4,Colombo,19,2,60000000.0,Colombo,15.0,Talawatugoda
3300,3,2,Colombo,49,2,40000000.0,Colombo,7.0,Talawatugoda
3000,5,4,Colombo,3,2,56000000.0,Colombo,10.2,Rajagiriya
2500,4,3,Gampaha,40,2,29500000.0,Gampaha,20.0,Negombo
4500,7,6,Colombo,25,4,75000000.0,Colombo,8.3,Colombo 5
3500,4,3,Gampaha,2,2,29500000.0,Gampaha,20.0,Negombo
2000,4,4,Colombo,30,2,23500000.0,Colombo,7.0,Malabe
1200,2,1,Gampaha,13,1,8900000.0,Gampaha,8.0,Ja-Ela
2450,4,3,Colombo,28,2,170000000.0,Colombo,11.0,Talawatugoda
1200,2,1,Kalutara,18,1,8000000.0,Kalutara,15.0,Bandaragama
3000,5,1,Matara,45,2,16000000.0,Matara,26.0,Matara City
1400,2,1,Kalutara,1,1,7500000.0,Kalutara,6.0,Panadura
2450,7,3,Colombo,13,4,15500000.0,Colombo,2.5,Colombo 14
1000,3,2,Gampaha,5,2,7500000.0,Gampaha,9.3,Gampaha City
4000,6,4,Colombo,17,3,200000000.0,Colombo,15.0,Colombo 6
2000,5,2,Anuradhapura,33,2,12500000.0,Anuradhapura,17.4,Anuradhapura City
3125,3,1,Gampaha,16,2,9900000.0,Gampaha,10.0,Negombo
1800,2,1,Gampaha,19,1,11500000.0,Gampaha,10.0,Ganemulla
3000,4,3,Colombo,20,2,42000000.0,Colombo,10.0,Pannipitiya
2000,4,3,Colombo,40,2,45000000.0,Colombo,11.25,Dehiwala
2500,3,2,Gampaha,5,2,10500000.0,Gampaha,12.0,Negombo
3000,4,4,Colombo,50,2,60000000.0,Colombo,15.0,Talawatugoda
2600,4,4,Colombo,48,2,23000000.0,Colombo,7.0,Malabe
3000,4,3,Colombo,50,2,33000000.0,Colombo,8.0,Talawatugoda
1200,3,2,Colombo,44,2,12000000.0,Colombo,10.0,Homagama
4000,5,4,Colombo,50,2,65000000.0,Colombo,10.0,Malabe
3267,4,1,Kurunegala,13,2,9600000.0,Kurunegala,160.0,Giriulla
